ID,Num_Atoms,Tag,GDB_Index,A,B,C,Dipole,Alpha,HOMO,LUMO,Gap,R^2,ZPVE,U0,U298,H298,G298,Cv,SMILES,InChI,canonical_smiles,split
dsgdb9nsd_000203,12,gdb,203,8.94272,3.37005,2.48533,0.8398,51.11,-0.2183,0.025,0.2434,512.5694,0.097541,-269.263476,-269.25813,-269.257186,-269.292093,19.399,CC1=COC=C1,"InChI=1S/C5H6O/c1-5-2-3-6-4-5/h2-4H,1H3	InChI=1S/C5H6O/c1-5-2-3-6-4-5/h2-4H,1H3",Cc1ccoc1,train
dsgdb9nsd_000205,12,gdb,205,8.86789,3.46013,2.49766,1.8044,51.67,-0.1741,0.0558,0.2299,500.1351,0.098959,-265.43852,-265.432959,-265.432015,-265.467025,20.983,NC1=CNC=C1,"InChI=1S/C4H6N2/c5-4-1-2-6-3-4/h1-3,6H,5H2	InChI=1S/C4H6N2/c5-4-1-2-6-3-4/h1-3,6H,5H2",Nc1cc[nH]c1,test
dsgdb9nsd_000207,11,gdb,207,9.15078,3.49098,2.53565,1.7218,47.62,-0.1947,0.029,0.2237,483.7409,0.086736,-285.306999,-285.301863,-285.300919,-285.33518,19.259,NC1=COC=C1,"InChI=1S/C4H5NO/c5-4-1-2-6-3-4/h1-3H,5H2	InChI=1S/C4H5NO/c5-4-1-2-6-3-4/h1-3H,5H2",Nc1ccoc1,train
dsgdb9nsd_000214,12,gdb,214,5.71227,5.71175,2.85601,0.0,57.28,-0.2475,0.0029,0.2503,456.6788,0.100175,-232.164586,-232.160188,-232.159244,-232.192047,17.214,C1=CC=CC=C1,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H	InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,c1ccccc1,train
dsgdb9nsd_000215,11,gdb,215,6.06065,5.83683,2.97332,2.1103,53.03,-0.2518,-0.0225,0.2293,432.2254,0.088683,-248.211932,-248.207665,-248.206721,-248.239325,16.093,C1=CC=NC=C1,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H	InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,c1ccncc1,train
dsgdb9nsd_000217,10,gdb,217,6.30165,6.09672,3.09875,2.2031,48.47,-0.2531,-0.0415,0.2116,408.2875,0.076933,-264.261826,-264.257646,-264.256702,-264.289179,15.138,C1=CN=CN=C1,InChI=1S/C4H4N2/c1-2-5-4-6-3-1/h1-4H	InChI=1S/C4H4N2/c1-2-5-4-6-3-1/h1-4H,c1cncnc1,train
dsgdb9nsd_000218,9,gdb,218,6.4674,6.46702,3.2336,0.0001,43.74,-0.2768,-0.0554,0.2214,384.8085,0.065246,-280.31408,-280.30997,-280.309026,-280.341405,14.209,C1=NC=NC=N1,InChI=1S/C3H3N3/c1-4-2-6-3-5-1/h1-3H	InChI=1S/C3H3N3/c1-4-2-6-3-5-1/h1-3H,c1ncncn1,train
dsgdb9nsd_000225,14,gdb,225,4.6175,2.83829,2.80928,2.8176,49.7,-0.2523,-0.0258,0.2265,570.0556,0.115843,-307.582044,-307.57441,-307.573465,-307.613529,26.432,CC(C)(O)C=O,"InChI=1S/C4H8O2/c1-4(2,6)3-5/h3,6H,1-2H3	InChI=1S/C4H8O2/c1-4(2,6)3-5/h3,6H,1-2H3",CC(C)(O)C=O,train
dsgdb9nsd_000229,18,gdb,229,4.5327,2.58644,2.52034,1.3435,59.74,-0.2601,0.0658,0.3259,660.7696,0.163685,-272.84753,-272.839427,-272.838483,-272.878675,29.948,CCC(C)(C)O,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3	InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",CCC(C)(C)O,test
dsgdb9nsd_000236,11,gdb,236,9.67999,2.17217,1.81363,5.6789,47.48,-0.274,-0.037,0.237,640.5669,0.082597,-285.324641,-285.317853,-285.316909,-285.356331,21.969,CC(=O)CC#N,"InChI=1S/C4H5NO/c1-4(6)2-3-5/h2H2,1H3	InChI=1S/C4H5NO/c1-4(6)2-3-5/h2H2,1H3",CC(=O)CC#N,train
dsgdb9nsd_000239,12,gdb,239,7.49331,2.71579,2.01778,0.9105,50.18,-0.2611,-0.0177,0.2434,587.7789,0.096761,-302.588564,-302.582194,-302.58125,-302.618688,21.828,CC(=N)NC=O,"InChI=1S/C3H6N2O/c1-3(4)5-2-6/h2H,1H3,(H2,4,5,6)	InChI=1S/C3H6N2O/c1-3(4)5-2-6/h2H,1H3,(H2,4,5,6)",CC(=N)NC=O,train
dsgdb9nsd_000242,12,gdb,242,8.55761,2.46723,1.93829,5.1423,49.82,-0.2397,-0.0114,0.2283,621.2041,0.095742,-302.579654,-302.57277,-302.571825,-302.610884,22.603,CC(=O)NC=N,"InChI=1S/C3H6N2O/c1-3(6)5-2-4/h2H,1H3,(H2,4,5,6)	InChI=1S/C3H6N2O/c1-3(6)5-2-4/h2H,1H3,(H2,4,5,6)",CC(=O)NC=N,train
dsgdb9nsd_000244,11,gdb,244,9.62372,2.25349,1.84676,0.9137,45.91,-0.2768,-0.0235,0.2533,633.5112,0.083216,-322.464725,-322.458133,-322.457189,-322.495484,21.339,CC(=O)OC=N,"InChI=1S/C3H5NO2/c1-3(5)6-2-4/h2,4H,1H3	InChI=1S/C3H5NO2/c1-3(5)6-2-4/h2,4H,1H3",CC(=O)OC=N,train
dsgdb9nsd_000247,11,gdb,247,8.72614,2.55084,1.99804,5.2585,46.05,-0.2443,0.0042,0.2484,586.8385,0.085659,-318.641916,-318.635509,-318.634565,-318.672134,22.001,NC(=O)NC=N,"InChI=1S/C2H5N3O/c3-1-5-2(4)6/h1H,(H4,3,4,5,6)	InChI=1S/C2H5N3O/c3-1-5-2(4)6/h1H,(H4,3,4,5,6)",N=CNC(N)=O,train
dsgdb9nsd_000254,14,gdb,254,8.08563,2.19066,1.84258,4.0824,54.43,-0.2371,0.0217,0.2588,671.7683,0.119064,-266.609146,-266.602164,-266.60122,-266.639636,24.109,CN(C)CC#N,"InChI=1S/C4H8N2/c1-6(2)4-3-5/h4H2,1-2H3	InChI=1S/C4H8N2/c1-6(2)4-3-5/h4H2,1-2H3",CN(C)CC#N,train
dsgdb9nsd_000255,16,gdb,255,7.05919,1.96028,1.67683,2.7416,57.47,-0.2481,-0.0197,0.2284,750.1795,0.140549,-271.653205,-271.645574,-271.644629,-271.685015,26.267,CC(C)CC=O,"InChI=1S/C5H10O/c1-5(2)3-4-6/h4-5H,3H2,1-2H3	InChI=1S/C5H10O/c1-5(2)3-4-6/h4-5H,3H2,1-2H3",CC(C)CC=O,train
dsgdb9nsd_000258,14,gdb,258,7.6927,1.90998,1.63513,3.3205,50.52,-0.2437,-0.0204,0.2232,730.3237,0.11705,-307.577822,-307.570462,-307.569518,-307.609331,25.112,CC(O)CC=O,"InChI=1S/C4H8O2/c1-4(6)2-3-5/h3-4,6H,2H2,1H3	InChI=1S/C4H8O2/c1-4(6)2-3-5/h3-4,6H,2H2,1H3/t4-/m1/s1",CC(O)CC=O,test
dsgdb9nsd_000259,15,gdb,259,8.00355,1.98325,1.71486,2.7328,54.59,-0.2267,-0.0252,0.2016,722.1956,0.129063,-287.681216,-287.673848,-287.672904,-287.712476,25.118,CN(C)CC=O,"InChI=1S/C4H9NO/c1-5(2)3-4-6/h4H,3H2,1-2H3	InChI=1S/C4H9NO/c1-5(2)3-4-6/h4H,3H2,1-2H3",CN(C)CC=O,train
dsgdb9nsd_000260,14,gdb,260,8.72739,1.81809,1.54762,1.2601,50.08,-0.2458,-0.0111,0.2348,760.732,0.117054,-307.586014,-307.578343,-307.577399,-307.618405,25.274,CC(=O)CCO,"InChI=1S/C4H8O2/c1-4(6)2-3-5/h5H,2-3H2,1H3	InChI=1S/C4H8O2/c1-4(6)2-3-5/h5H,2-3H2,1H3",CC(=O)CCO,train
dsgdb9nsd_000263,15,gdb,263,7.47672,2.0437,1.81354,3.4941,54.72,-0.2402,0.0381,0.2783,725.3315,0.130219,-287.734664,-287.726871,-287.725927,-287.767999,25.795,CCNC(C)=O,"InChI=1S/C4H9NO/c1-3-5-4(2)6/h3H2,1-2H3,(H,5,6)	InChI=1S/C4H9NO/c1-3-5-4(2)6/h3H2,1-2H3,(H,5,6)",CCNC(C)=O,train
dsgdb9nsd_000264,14,gdb,264,8.47929,1.99776,1.7207,3.5648,50.96,-0.2427,0.0598,0.3025,719.1944,0.120088,-303.795699,-303.788437,-303.787493,-303.827496,25.169,CCNC(N)=O,"InChI=1S/C3H8N2O/c1-2-5-3(4)6/h2H2,1H3,(H3,4,5,6)	InChI=1S/C3H8N2O/c1-2-5-3(4)6/h2H2,1H3,(H3,4,5,6)",CCNC(N)=O,train
dsgdb9nsd_000265,14,gdb,265,8.4155,2.08732,1.72634,1.9371,50.66,-0.2654,0.0196,0.285,719.0142,0.117704,-307.614861,-307.607387,-307.606443,-307.647075,24.457,CCOC(C)=O,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3	InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",CCOC(C)=O,train
dsgdb9nsd_000266,13,gdb,266,8.98436,2.12697,1.75865,2.4228,46.82,-0.2644,0.0591,0.3235,686.248,0.107556,-323.6788,-323.671741,-323.670797,-323.710041,24.01,CCOC(N)=O,"InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)	InChI=1S/C3H7NO2/c1-2-6-3(4)5/h2H2,1H3,(H2,4,5)",CCOC(N)=O,train
dsgdb9nsd_000269,13,gdb,269,9.29932,1.99725,1.69178,4.2922,47.53,-0.2464,0.0274,0.2738,706.1403,0.10636,-323.641347,-323.63393,-323.632986,-323.673408,24.375,COCC(N)=O,"InChI=1S/C3H7NO2/c1-6-2-3(4)5/h2H2,1H3,(H2,4,5)	InChI=1S/C3H7NO2/c1-6-2-3(4)5/h2H2,1H3,(H2,4,5)",COCC(N)=O,train
dsgdb9nsd_000270,13,gdb,270,9.17009,1.86544,1.58189,2.1536,46.39,-0.2471,0.0327,0.2798,722.9054,0.106736,-323.657279,-323.649644,-323.6487,-323.69021,25.021,NC(=O)CCO,"InChI=1S/C3H7NO2/c4-3(6)1-2-5/h5H,1-2H2,(H2,4,6)	InChI=1S/C3H7NO2/c4-3(6)1-2-5/h5H,1-2H2,(H2,4,6)",NC(=O)CCO,train
dsgdb9nsd_000271,13,gdb,271,8.91475,1.86414,1.62849,14.8809,54.51,-0.167,-0.0333,0.1338,714.9069,0.107753,-323.582949,-323.575941,-323.574996,-323.614532,23.572,[NH3+]CCC([O-])=O,"InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2,4H2,(H,5,6)	InChI=1S/C3H7NO2/c4-2-1-3(5)6/h1-2H2,4H3",[NH3+]CCC(=O)[O-],train
dsgdb9nsd_000278,16,gdb,278,6.31223,2.13733,1.91565,2.2037,53.61,-0.2581,0.0777,0.3359,711.2834,0.141325,-308.759135,-308.751467,-308.750523,-308.790567,26.669,COCC(C)O,"InChI=1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3	InChI=1S/C4H10O2/c1-4(5)3-6-2/h4-5H,3H2,1-2H3/t4-/m1/s1",COCC(C)O,train
dsgdb9nsd_000282,10,gdb,282,5.47512,3.91202,2.28171,8.5052,41.06,-0.2349,-0.0376,0.1973,506.6426,0.073524,-338.530072,-338.524237,-338.523292,-338.559249,20.891,NC(=[NH2+])C([O-])=O,"InChI=1S/C2H4N2O2/c3-1(4)2(5)6/h(H3,3,4)(H,5,6)	InChI=1S/C2H4N2O2/c3-1(4)2(5)6/h3-4H2",NC(=[NH2+])C(=O)[O-],train
dsgdb9nsd_000283,10,gdb,283,5.64251,3.73654,2.24793,0.0024,39.85,-0.2422,-0.0321,0.21,513.8164,0.073748,-338.559964,-338.553802,-338.552858,-338.589499,21.839,NC(=O)C(N)=O,"InChI=1S/C2H4N2O2/c3-1(5)2(4)6/h(H2,3,5)(H2,4,6)	InChI=1S/C2H4N2O2/c3-1(5)2(4)6/h(H2,3,5)(H2,4,6)",NC(=O)C(N)=O,train
dsgdb9nsd_000284,16,gdb,284,4.73706,2.78011,2.2501,2.5905,56.8,-0.2389,-0.0081,0.2308,650.5524,0.140412,-271.665153,-271.657306,-271.656362,-271.697004,27.077,CC(C)C(C)=O,"InChI=1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3	InChI=1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3",CC(=O)C(C)C,train
dsgdb9nsd_000287,14,gdb,287,4.86781,3.19439,2.14328,2.9304,49.94,-0.263,-0.0258,0.2371,606.3478,0.117268,-307.594137,-307.586914,-307.58597,-307.625022,25.252,CC(O)C(C)=O,"InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3	InChI=1S/C4H8O2/c1-3(5)4(2)6/h3,5H,1-2H3/t3-/m1/s1",CC(=O)C(C)O,train
dsgdb9nsd_000288,13,gdb,288,5.05033,3.24897,2.23698,4.1096,46.24,-0.26,0.0186,0.2786,574.3293,0.10692,-323.665987,-323.658861,-323.657917,-323.69684,24.979,CC(O)C(N)=O,"InChI=1S/C3H7NO2/c1-2(5)3(4)6/h2,5H,1H3,(H2,4,6)	InChI=1S/C3H7NO2/c1-2(5)3(4)6/h2,5H,1H3,(H2,4,6)/t2-/m1/s1",CC(O)C(N)=O,train
dsgdb9nsd_000289,15,gdb,289,4.91512,3.39317,2.0861,3.5335,54.99,-0.2342,0.0354,0.2696,622.3344,0.129864,-287.723848,-287.716142,-287.715198,-287.755519,25.808,CN(C)C(C)=O,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3	InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,CC(=O)N(C)C,test
dsgdb9nsd_000300,14,gdb,300,5.24096,3.07084,2.60289,1.9707,49.85,-0.2427,0.0794,0.3221,557.5787,0.117602,-307.546144,-307.539271,-307.538327,-307.575926,25.546,CC1(O)CC1O,"InChI=1S/C4H8O2/c1-4(6)2-3(4)5/h3,5-6H,2H2,1H3	InChI=1S/C4H8O2/c1-4(6)2-3(4)5/h3,5-6H,2H2,1H3/t3-,4-/m1/s1",CC1(O)CC1O,train
dsgdb9nsd_000305,13,gdb,305,9.20563,2.65868,2.33419,2.8604,51.41,-0.2598,0.0305,0.2903,567.9978,0.108342,-286.498235,-286.492393,-286.491449,-286.527464,21.198,CC1CC(=N)O1,"InChI=1S/C4H7NO/c1-3-2-4(5)6-3/h3,5H,2H2,1H3	InChI=1S/C4H7NO/c1-3-2-4(5)6-3/h3,5H,2H2,1H3/t3-/m0/s1",CC1CC(=N)O1,train
dsgdb9nsd_000306,14,gdb,306,9.35988,2.40174,2.08257,2.8997,53.83,-0.2394,-0.0163,0.2231,615.4797,0.118664,-270.446915,-270.440714,-270.43977,-270.476747,22.568,CC1CC(=O)C1,"InChI=1S/C5H8O/c1-4-2-5(6)3-4/h4H,2-3H2,1H3	InChI=1S/C5H8O/c1-4-2-5(6)3-4/h4H,2-3H2,1H3",CC1CC(=O)C1,train
dsgdb9nsd_000307,13,gdb,307,9.37628,2.54337,2.24698,3.855,50.75,-0.2465,0.0387,0.2852,578.1159,0.108284,-286.519735,-286.513686,-286.512742,-286.549288,21.755,CC1CC(=O)N1,"InChI=1S/C4H7NO/c1-3-2-4(6)5-3/h3H,2H2,1H3,(H,5,6)	InChI=1S/C4H7NO/c1-3-2-4(6)5-3/h3H,2H2,1H3,(H,5,6)/t3-/m0/s1",CC1CC(=O)N1,train
dsgdb9nsd_000309,13,gdb,309,10.23307,2.52788,2.17036,2.5981,51.1,-0.2304,-0.0233,0.2071,581.4874,0.107085,-286.476486,-286.470495,-286.469551,-286.505845,21.382,CN1CC(=O)C1,"InChI=1S/C4H7NO/c1-5-2-4(6)3-5/h2-3H2,1H3	InChI=1S/C4H7NO/c1-5-2-4(6)3-5/h2-3H2,1H3",CN1CC(=O)C1,train
dsgdb9nsd_000314,15,gdb,314,8.45455,2.48661,2.27352,1.5574,53.9,-0.2196,0.0838,0.3034,603.8647,0.131404,-287.657053,-287.650703,-287.649759,-287.686678,23.314,CN1CC(O)C1,"InChI=1S/C4H9NO/c1-5-2-4(6)3-5/h4,6H,2-3H2,1H3	InChI=1S/C4H9NO/c1-5-2-4(6)3-5/h4,6H,2-3H2,1H3",CN1CC(O)C1,train
dsgdb9nsd_000320,13,gdb,320,6.47877,3.57961,3.5684,1.7613,50.04,-0.2445,0.0682,0.3126,459.4671,0.109323,-286.408473,-286.403385,-286.402441,-286.436586,19.785,OC12CN(C1)C2,"InChI=1S/C4H7NO/c6-4-1-5(2-4)3-4/h6H,1-3H2	InChI=1S/C4H7NO/c6-4-1-5(2-4)3-4/h6H,1-3H2",OC12CN(C1)C2,train
dsgdb9nsd_000334,8,gdb,334,5.87397,2.89114,2.05305,2.3093,40.41,-0.3463,-0.0464,0.3,546.2842,0.04917,-300.148891,-300.142982,-300.142038,-300.178386,19.442,OC(C#N)C#N,"InChI=1S/C3H2N2O/c4-1-3(6)2-5/h3,6H	InChI=1S/C3H2N2O/c4-1-3(6)2-5/h3,6H",N#CC(O)C#N,test
dsgdb9nsd_000336,11,gdb,336,6.06166,2.54178,1.91991,2.7273,47.71,-0.2801,-0.0545,0.2256,611.9888,0.083083,-285.313284,-285.306637,-285.305693,-285.344071,21.73,CC(C=O)C#N,"InChI=1S/C4H5NO/c1-4(2-5)3-6/h3-4H,1H3	InChI=1S/C4H5NO/c1-4(2-5)3-6/h3-4H,1H3/t4-/m1/s1",CC(C#N)C=O,test
dsgdb9nsd_000338,9,gdb,338,7.04619,2.65258,2.11311,2.9799,40.49,-0.3073,-0.0733,0.234,547.2998,0.059833,-321.233569,-321.227582,-321.226638,-321.263248,19.861,OC(C=O)C#N,"InChI=1S/C3H3NO2/c4-1-3(6)2-5/h2-3,6H	InChI=1S/C3H3NO2/c4-1-3(6)2-5/h2-3,6H/t3-/m1/s1",N#CC(O)C=O,train
dsgdb9nsd_000341,11,gdb,341,9.04216,2.43702,1.943,0.6161,45.8,-0.2725,-0.0352,0.2374,588.7943,0.084124,-322.477268,-322.470851,-322.469907,-322.507813,20.743,CN(C=O)C=O,"InChI=1S/C3H5NO2/c1-4(2-5)3-6/h2-3H,1H3	InChI=1S/C3H5NO2/c1-4(2-5)3-6/h2-3H,1H3",CN(C=O)C=O,test
dsgdb9nsd_000347,11,gdb,347,8.75975,2.3713,1.88895,3.0753,50.21,-0.2527,-0.0407,0.2121,618.7695,0.084889,-281.484877,-281.478065,-281.477121,-281.515408,22.345,CNC(=N)C#N,"InChI=1S/C3H5N3/c1-6-3(5)2-4/h1H3,(H2,5,6)	InChI=1S/C3H5N3/c1-6-3(5)2-4/h1H3,(H2,5,6)",CNC(=N)C#N,test
dsgdb9nsd_000354,12,gdb,354,9.85085,2.21586,1.83111,3.7361,49.61,-0.2388,-0.0681,0.1707,643.2539,0.095538,-302.558547,-302.551612,-302.550668,-302.589229,22.92,CNC(=N)C=O,"InChI=1S/C3H6N2O/c1-5-3(4)2-6/h2H,1H3,(H2,4,5)	InChI=1S/C3H6N2O/c1-5-3(4)2-6/h2H,1H3,(H2,4,5)",CNC(=N)C=O,train
dsgdb9nsd_000356,10,gdb,356,10.36953,2.31178,1.91314,3.7746,40.92,-0.2683,-0.0862,0.1821,600.9282,0.070937,-342.329232,-342.322736,-342.321792,-342.359811,20.46,COC(=O)C=O,"InChI=1S/C3H4O3/c1-6-3(5)2-4/h2H,1H3	InChI=1S/C3H4O3/c1-6-3(5)2-4/h2H,1H3",COC(=O)C=O,test
dsgdb9nsd_000359,14,gdb,359,9.27952,1.97063,1.67949,3.84,50.24,-0.2429,-0.0073,0.2356,723.3895,0.116949,-307.58009,-307.572434,-307.571489,-307.612431,25.279,CCC(=O)CO,"InChI=1S/C4H8O2/c1-2-4(6)3-5/h5H,2-3H2,1H3	InChI=1S/C4H8O2/c1-2-4(6)3-5/h5H,2-3H2,1H3",CCC(=O)CO,train
dsgdb9nsd_000365,13,gdb,365,9.70719,2.14704,1.81406,1.6419,46.49,-0.2466,0.015,0.2616,669.5959,0.107439,-323.652284,-323.644911,-323.643967,-323.684119,23.834,COC(=O)CN,"InChI=1S/C3H7NO2/c1-6-3(5)2-4/h2,4H2,1H3	InChI=1S/C3H7NO2/c1-6-3(5)2-4/h2,4H2,1H3",COC(=O)CN,test
dsgdb9nsd_000366,12,gdb,366,10.04823,2.20536,1.85033,2.8141,43.25,-0.2705,0.0032,0.2737,640.0833,0.094874,-343.531666,-343.524693,-343.523749,-343.562703,22.716,COC(=O)CO,"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3	InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3",COC(=O)CO,test
dsgdb9nsd_000367,12,gdb,367,9.64235,1.99929,1.69878,5.1141,43.53,-0.2447,-0.01,0.2348,677.014,0.09331,-343.492484,-343.485107,-343.484162,-343.524104,24.017,OCC(=O)CO,"InChI=1S/C3H6O3/c4-1-3(6)2-5/h4-5H,1-2H2	InChI=1S/C3H6O3/c4-1-3(6)2-5/h4-5H,1-2H2",O=C(CO)CO,train
dsgdb9nsd_000372,15,gdb,372,6.42417,2.20162,1.75659,4.0632,57.23,-0.3144,0.0383,0.3527,712.3282,0.130797,-250.583259,-250.575974,-250.57503,-250.614218,25.346,CCC(C)C#N,"InChI=1S/C5H9N/c1-3-5(2)4-6/h5H,3H2,1-2H3	InChI=1S/C5H9N/c1-3-5(2)4-6/h5H,3H2,1-2H3/t5-/m1/s1",CCC(C)C#N,train
dsgdb9nsd_000373,14,gdb,373,6.84522,2.20034,1.78254,2.8538,54.01,-0.2695,0.0286,0.298,689.9612,0.119956,-266.626759,-266.619585,-266.618641,-266.657544,24.891,CCC(N)C#N,"InChI=1S/C4H8N2/c1-2-4(6)3-5/h4H,2,6H2,1H3	InChI=1S/C4H8N2/c1-2-4(6)3-5/h4H,2,6H2,1H3/t4-/m1/s1",CCC(N)C#N,train
dsgdb9nsd_000375,13,gdb,375,7.1361,2.21726,1.80468,3.3465,50.37,-0.3028,0.0117,0.3145,670.8765,0.107081,-286.50404,-286.497024,-286.49608,-286.534653,24.136,CCC(O)C#N,"InChI=1S/C4H7NO/c1-2-4(6)3-5/h4,6H,2H2,1H3	InChI=1S/C4H7NO/c1-2-4(6)3-5/h4,6H,2H2,1H3/t4-/m1/s1",CCC(O)C#N,train
dsgdb9nsd_000378,13,gdb,378,4.3707,3.32059,2.02436,3.2128,50.59,-0.2865,0.0177,0.3042,619.0012,0.106659,-286.495035,-286.487984,-286.48704,-286.525708,23.771,COC(C)C#N,"InChI=1S/C4H7NO/c1-4(3-5)6-2/h4H,1-2H3	InChI=1S/C4H7NO/c1-4(3-5)6-2/h4H,1-2H3/t4-/m0/s1",COC(C)C#N,test
dsgdb9nsd_000380,13,gdb,380,7.05534,2.24882,1.81798,4.8739,50.26,-0.2534,0.0266,0.28,658.1766,0.109366,-282.667163,-282.660209,-282.659265,-282.697592,24.235,NCC(N)C#N,"InChI=1S/C3H7N3/c4-1-3(6)2-5/h3H,1,4,6H2	InChI=1S/C3H7N3/c4-1-3(6)2-5/h3H,1,4,6H2/t3-/m1/s1",N#CC(N)CN,test
dsgdb9nsd_000383,11,gdb,383,7.60375,2.27643,1.85366,2.1065,43.5,-0.2878,-0.0038,0.2839,617.6379,0.084113,-322.425235,-322.418738,-322.417794,-322.455292,22.348,OCC(O)C#N,"InChI=1S/C3H5NO2/c4-1-3(6)2-5/h3,5-6H,2H2	InChI=1S/C3H5NO2/c4-1-3(6)2-5/h3,5-6H,2H2/t3-/m0/s1",N#CC(O)CO,train
dsgdb9nsd_000385,16,gdb,385,5.92856,2.12695,1.72359,2.7619,57.5,-0.2451,-0.0181,0.227,739.4896,0.140783,-271.651913,-271.644175,-271.643231,-271.683985,26.342,CCC(C)C=O,"InChI=1S/C5H10O/c1-3-5(2)4-6/h4-5H,3H2,1-2H3	InChI=1S/C5H10O/c1-3-5(2)4-6/h4-5H,3H2,1-2H3/t5-/m1/s1",CCC(C)C=O,train
dsgdb9nsd_000388,14,gdb,388,7.46103,2.22365,1.82004,2.7851,50.45,-0.2545,-0.0276,0.2269,676.5067,0.116572,-307.566593,-307.559107,-307.558163,-307.598185,24.765,COC(C)C=O,"InChI=1S/C4H8O2/c1-4(3-5)6-2/h3-4H,1-2H3	InChI=1S/C4H8O2/c1-4(3-5)6-2/h3-4H,1-2H3/t4-/m0/s1",COC(C)C=O,train
dsgdb9nsd_000396,16,gdb,396,5.34544,2.4935,2.04825,2.2435,53.28,-0.2545,0.079,0.3335,670.6307,0.141335,-308.757315,-308.74959,-308.748646,-308.788936,26.699,COC(C)CO,"InChI=1S/C4H10O2/c1-4(3-5)6-2/h4-5H,3H2,1-2H3	InChI=1S/C4H10O2/c1-4(3-5)6-2/h4-5H,3H2,1-2H3/t4-/m0/s1",COC(C)CO,train
dsgdb9nsd_000403,11,gdb,403,5.99149,3.23476,2.47902,3.8379,47.2,-0.3007,0.0031,0.3038,525.818,0.083704,-285.281032,-285.275044,-285.2741,-285.310299,20.903,CC1(CO1)C#N,"InChI=1S/C4H5NO/c1-4(2-5)3-6-4/h3H2,1H3	InChI=1S/C4H5NO/c1-4(2-5)3-6-4/h3H2,1H3/t4-/m1/s1",CC1(C#N)CO1,train
dsgdb9nsd_000404,12,gdb,404,5.89466,3.14775,2.48009,3.0748,51.03,-0.2722,0.029,0.3012,537.6808,0.09733,-265.408147,-265.402167,-265.401223,-265.437265,21.894,NC1(CC1)C#N,"InChI=1S/C4H6N2/c5-3-4(6)1-2-4/h1-2,6H2	InChI=1S/C4H6N2/c5-3-4(6)1-2-4/h1-2,6H2",N#CC1(N)CC1,train
dsgdb9nsd_000407,14,gdb,407,5.91437,3.00538,2.3965,2.9392,54.61,-0.2482,-0.0141,0.2341,572.0979,0.118497,-270.439135,-270.432679,-270.431735,-270.468877,23.265,CC1(CC1)C=O,"InChI=1S/C5H8O/c1-5(4-6)2-3-5/h4H,2-3H2,1H3	InChI=1S/C5H8O/c1-5(4-6)2-3-5/h4H,2-3H2,1H3",CC1(C=O)CC1,test
dsgdb9nsd_000408,13,gdb,408,6.11932,3.04137,2.41582,3.0447,50.74,-0.2483,-0.0234,0.2249,553.6489,0.107129,-286.477365,-286.471021,-286.470076,-286.507087,22.432,CC1(CN1)C=O,"InChI=1S/C4H7NO/c1-4(3-6)2-5-4/h3,5H,2H2,1H3	InChI=1S/C4H7NO/c1-4(3-6)2-5-4/h3,5H,2H2,1H3/t4-/m0/s1",CC1(C=O)CN1,train
dsgdb9nsd_000410,12,gdb,410,6.6913,3.03598,2.50133,2.375,48.35,-0.2519,-0.0315,0.2204,528.8623,0.094927,-306.364186,-306.358187,-306.357242,-306.393465,21.796,OC1(CC1)C=O,"InChI=1S/C4H6O2/c5-3-4(6)1-2-4/h3,6H,1-2H2	InChI=1S/C4H6O2/c5-3-4(6)1-2-4/h3,6H,1-2H2",O=CC1(O)CC1,train
dsgdb9nsd_000416,16,gdb,416,5.61124,2.75377,2.3805,1.3751,56.44,-0.2519,0.0723,0.3242,618.4343,0.141819,-271.621836,-271.614856,-271.613912,-271.652038,26.023,CCC1(O)CC1,"InChI=1S/C5H10O/c1-2-5(6)3-4-5/h6H,2-4H2,1H3	InChI=1S/C5H10O/c1-2-5(6)3-4-5/h6H,2-4H2,1H3",CCC1(O)CC1,train
